token_address,buy_timestamp,rvol,natr,vwap_dev,stoch_k,stoch_d,upper_wick,lower_wick,market_cap,token_age_hours,data_points,label
7erqmn4XxYUvb5uLsHPR4gmccV6YKnHxmCZ3TwXypump,1750277562627,0.9727,20.1063,0.8505,85.3746,85.3746,0.2445,0.0693,17926902777188.5,0.67,8,bad
3mzFoTVGoVgUamdhv3Qgqj5NZ11N88fFbtG16hnNpump,1749780840668,1.306,60.2905,1.0576,76.0835,76.0835,0.3935,0,16290798976226.01,0.02,2,good
2E8jE5XVXV8KF8kibPjaxTd1qApXSrQJfvP9ecovbonk,1752850482865,1,0,0,50,50,0,0,5672218270346.55,0,1,good
XNxJtjs2JbAV9N8LJ59L8Uox9Av7fmn75gLcgtSpump,1747882597115,4.5105,42.1609,-0.2763,46.4891,46.4891,0.4723,0.0716,189325509283578.84,0.13,9,bad
6MXPVV1CUYoNzwfa5UyEtB66QQ2ggVbpXEdzwBPF4ezq,1748190704635,1,0,0,25.7177,25.7177,0.7428,0,6529740773105.46,0,1,good
5xTdVAdzHb12v6vpVNiWeZaeWe96qLFuBzzFomVnpump,1752641955558,2.5574,8.4077,2.0862,87.9623,87.9623,0.2947,0.2756,116854928330443.94,0.85,39,good
3WdneXRDztko2gRnHVgcGcZ4g5GthdtcvEwG9J6Rpump,1752681762718,1,0,0,86.6673,86.6673,0.1333,0,43660123670095,0,1,bad
5VP6TZ5m5j8wBGE4kLcqwrkvNaiZXprZfzjKU5Xsj2bD,1748048259691,1,0,0,100,100,0,0,88472717240698.1,0,1,bad
Dg4z55Pq6MaAFz15rcxZr1iJJ5PCKJyC3n1rojQsbonk,1751554416921,1,0,0,50,50,0,0,5145505024285.48,0,1,good
9dZND5bQFHZVeQwsjCBwW2knGD5ovgq6edGJy5bepump,1751054719811,1,0,0,97.2211,97.2211,0.0278,0,8792043308007.03,0,1,good
6Q7GpNCtARwQSZtaWn3yuadPfteYzGxvP5Gqeswtpump,1748525302461,2.7719,18.8965,1.593,86.6964,86.6964,0.2732,0.0291,263435560226100.44,0.8,40,bad
Czq7iCyppqp53qCGA2Ca4zDafZt5CUymzzezb2Whbonk,1751732014114,0.6253,22.6375,1.5609,69.2778,69.2778,0.5103,0,65781097510734.27,1.03,59,good
BxYkyTkUmXEeFx6yqAJkrSUVuqU9sACXMAeXca5Mpump,1749833160568,1.1155,15.7897,0.9965,80.8008,80.8008,0,0.2067,37106467713164.84,0.13,9,bad
Fo255HqbipTisSamH2UhgqT8UfNc5cBvAc8FSj4qpump,1749865715264,0.9399,39.9577,-1.2194,25.7555,25.7555,0.0544,0,9779667154781.72,1.43,60,good
9BZTvxsZBHLnkFUU8zpaiXdqVFDyCzUquHNTvcWqpump,1747797740397,5.836,73.565,0.8179,92.266,92.266,0.0829,0,17398157706581.02,0.02,2,bad
3dt722eqKBvu4mLhXNnLfbwjtaDieEbW8vgsPQnCpump,1752162909494,0.9367,61.6777,3.06,66.495,66.495,0.62,0.2901,33342871131613.23,0.02,2,good
643fyLchjBia6FM8a6Skv53dGgMxNWjm7HHZj5b5pump,1752626319171,1,0,0,100,100,0,0,5777657020757.49,0,1,good
9bBf79KQTvq5b6BtKC3fLd8F3LsvVrHYFNdG1k2sWUrX,1751755730396,1,0,0,100,100,0,0,14988218399078.84,0,1,good
3YuGAbJYfuBwbDkHQ7hR2AZCj4VAvHvdd8Zezvi6bonk,1751500601090,1,0,0,100,100,0,0,5323670866248.68,0,1,bad
H2CcDi6TanZX3ELA5mzELpTy4qkqJyh6rMnhd8NghQj7,1748969592530,1,0,0,0,0,0,0,6983250317749.71,0,1,bad
AViFjidEyYWRPMUEiyAKgZxfEx3ipKJBiv9PjzJpump,1750813757902,1,0,0,88.3143,88.3143,0.1169,0,6256236807210.8,0,1,good
Gu3BvssbYoXE4rJXXMxw2RagTh8qfhBxufnFTTjAbonk,1752013425084,1,0,0,0,0,0.3628,0,5571890697701.22,0,1,bad
FWDLhbD2gAbyZgwurRUMvGWPgRqGEZA3ZdUYCmD2kWyQ,1750778390640,1,0,0,79.9234,79.9234,0.2008,0,18374732808783.85,0,1,good
5Wb3tLcMw1trUvneeYyFz1MJgT6RjjjSxnnbuCZHbonk,1751565272703,1,0,0,100,100,0,0,16715372075296.05,0,1,bad
FNyYqo6ewYiX5sHv7Vfb8oB5Agj7K2Q7tAjYUWiwpump,1751318637646,1,0,0,75.584,75.584,0.2442,0,10097743531877.85,0,1,bad
GcXmn6UfQmF4hVF219DGqXerfLhXXxxC9NEDyA2ebonk,1752380315444,1,0,0,100,100,0,0,5035429160021.78,0,1,good
7g4cZSkj5NZYtdA8Jc2FWXv2ZLxJuhgyjq9SPyHg4GDZ,1750121733290,1,0,0,50,50,0,0,4236493700878.67,0,1,good
5DSTRLSkKrgoB5MW7tsbUMZrda9vYuUo7gxxcNYcqkRr,1748383851134,1.1924,49.6139,3.3589,91.0694,91.0694,0.1769,0.545,47098095723788.42,0.02,2,bad
BudKftJRmWP2ZGta1bbTrjhPvKBWCdr2Vy5Fe9iSpump,1752329858004,1,0,0,100,100,0,0,6143416196634.43,0,1,good
DkYHMW9E3S6pCtnQGiw7SFMNJKyXF4gbqNF5bErjpump,1749665281764,0.0829,17.6678,4.0309,100,100,0,0,34014145265356.68,0.02,2,bad
3fAddCWnFZnVfHRaDf86sVDAD7jHXq97NULrpo4GGkth,1748893565954,0.6815,13.093,2.9164,100,100,0,0,73854130141408.64,0.02,2,bad
BwjVeu3JULUkqiWeAySBdSeDevLBitg7ZKTiEuicpump,1748286598790,17.6037,7.1267,2.4802,97.3551,97.3551,0.043,0,142486380032675.66,1.32,24,bad
C2xF1PSYGnzC17hYNutdRf6VU6obW5btLcgE6XKxpump,1748445754221,1,0,0,69.2442,69.2442,0.3076,0,41021536399717.95,0,1,bad
2ghsXzAy25yVxGGf1krofT4BuiewpeQXkJ5eQ6hibonk,1751911127105,4.5972,9.8855,1.9938,95.7029,95.7029,0.0968,0,41885249178761.8,0.22,12,bad
EhufuebKJoNru1ptAPE2yiwTumZAuNUP5kZo78h2EWv7,1749675093811,1.3344,17.9739,2.4129,84.4167,84.4167,0.3829,0,67124046787813.37,0.1,7,bad
7JMj5TMLH9NudXYRj7rL36jC6iWFnvXafLFRPJjXpump,1748792809388,1,0,0,88.0905,88.0905,0.1191,0,5049176494437.58,0,1,good
BA6qkwCJ1JDfmySsa541tH5eb7bj7SeyfZEcH23Wpump,1747946507062,2.6231,100.597,0.8242,53.4705,53.4705,0.4681,0.2983,10857467534766.96,0.02,2,bad
EFceRXFq34RcFtRXEz4a8mLpytekKTndTbAr1R5wpump,1748446550807,1,0,0,100,100,0,0,11181198690156.66,0,1,good
9bpKxXvuyiuNDwivsq1n4Uhc8Gzq3JfWJ8GVtSuTpump,1750268566239,1,0,0,86.5042,86.5042,0.135,0,10403806528480.95,0,1,good
LYK3KTZ3x5yYcZvkR5hfskPPQTTpEpBkgDYhQSEpump,1748135169221,0.4074,31.977,1.7782,79.0233,79.0233,0.0205,0.5891,21483249316818.06,0.02,2,bad
97h3dtCpUDjEKwzqk6FXvNceyxWDuWfThk7YcH5pump,1748029056091,1,0,0,86.5669,86.5669,0.1343,0,92139016300411.19,0,1,good
CCgAak52Ha9rMbiZxRJSTY5wFdsMj98utJTsBKuypump,1752355327277,7.1164,67.0789,0.7193,83.9606,83.9606,0.1604,0,10220398288364.53,0.02,2,bad
9DrdP296i6wbs2Dh7E4pMjPDh8A5jJhUfkE2fZtnpump,1750478752906,0.6115,74.4235,-0.0116,56.9434,56.9434,0.6805,0.314,20957685863404.17,0.07,5,good
GJiv2JG2fMTc3PCDxkFNH44GQKcBaaF6NngE5WtLpump,1749581541105,1.2816,65.5922,1.8114,73.6871,73.6871,0.5331,0.247,219871634756703.28,0.02,2,bad
7AvANrpW11vVte8jDxTytHx9s29fQNJncrztVGU5bonk,1749412514939,0.1347,14.4908,2.0013,96.8647,96.8647,0,0,18951683183669.19,0.13,9,good
3L5tBUi9nosWKxEAQ76kDxgCepzmV45pFh816jLWEScr,1749839866351,1,0,0,76.4567,76.4567,0.2354,0,29596870616705.97,0,1,bad
B9YLkUtATHjckbhBzZv4TZbT1sYyj5edYJXgpDQ8pump,1749928883880,1,0,0,100,100,0,0,8705917382535.6,0,1,good
H7atyZ18h7SUxRfu7N7LHvozeWyCPivhfF7sebRkpump,1747751140905,2.3027,19.1277,0.6295,71.1457,71.1457,0.179,0.027,49686108298019.43,0.33,17,bad
6zDhXCiVkNg5iKURAbmqY2Hn7tEphtQCFihsYSmHpump,1749773862022,0.7144,27.4442,1.1211,78.1281,78.1281,0.185,0.2263,46994003331688.78,0.18,12,bad
ApPe2MjBxD6yEmzezPMFWR1X7fkPuZNBafAGpSETaho3,1750382753285,1.2966,45.0611,1.841,89.1096,89.1096,0.1638,0.3406,10338761211665.1,0.02,2,good
FwawTRzH8E6NCT5tBsCEckPoEAPeyyiE4ooZCy9dbonk,1752535784787,1,0,0,88.1846,88.1846,0.1182,0.5725,14347873936934.21,0,1,bad
FW5kLtcvpgbd7iD9Rq9Etsnzu2YepBWFoAF8iGyrbonk,1749506558118,1.5902,98.9328,-2.78,52.1964,52.1964,0.823,0.0973,244820391417984.56,0.02,2,good
AVoFiaAJYxcFQBDHCuXCELPu59EHzRftPf8CFexQpump,1751312601231,1,0,0,50,50,0,0,4399735137644.55,0,1,good
FSGiB95tLLLqF6WH8sxbG25yKVQSpYKhCSSQ8XrHWfVs,1752519576671,0.501,0.8647,-25.4821,0,0,0,0,4561401351080.6,0.03,3,good
K73gTnVh9HC8ywa2CMoNyE1W6U8gWBzzzuNLvotpump,1750738043462,1,0,0,59.5844,59.5844,0.4042,0,5627443698065.05,0,1,good
3MTC3m5qvDrwbznbm3qEY55TKPaPeTBoqqnRMPFsbonk,1752459523764,1,0,0,0.0317,0.0317,0,0.0003,5635157232589.29,0,1,bad
AMcv5i9oUFV5cfo8wBHmn9hyjXx5DXaD3c6RrvhfazSM,1752765824067,1,0,0,61.4557,61.4557,0.3854,0,53943509743615.76,0,1,bad
FRzFLnxxyjrwh7x2qmEuZ4PT8o7UAb6NmnVMbE5hbonk,1751579008118,9.1551,11.6016,2.3711,69.9777,69.9777,0.5497,0.1125,138998309667657.62,0.75,46,bad
EtncwRYb9Ztgao9PEieV9282DPUbN5KK4cw58w5w7G6Q,1749776379057,1.037,25.2866,2.078,97.3937,97.3937,0.0509,0.3142,22603237757042.63,0.17,11,good
PUZxJYwyzVT76ErUUTaxCcwMkb6CjBrpDFiPTjqpump,1747689733684,0.385,28.5367,1.5248,84.1879,84.1879,0,0,255674187799798.25,0.1,7,bad
EszPeTSv3oLFmSSCS9D6SwJbgmkiLovTKrh5CUDVbonk,1748194679095,1,0,0,99.4213,99.4213,0.0058,0,16880816423633.13,0,1,good
udvyQiVk4Qm4xdJxYuviosczdewQev1SS9BDQaHbonk,1752779258475,1,0,0,100,100,0,0,6302697888886.55,0,1,bad
neA4KGDoctCQ5pUmgQMZszTtXkMmc3mqhp8QCy6moon,1750876854974,4.5912,5.4818,0.9374,97.3619,97.3619,0.0378,0,932816510371513.4,0.02,2,bad
G4eCrGAcwVC7YqNC5JWidSmTrmrRhK5jwKpCo9eapump,1750959352554,3.8121,29.156,0.9707,78.4478,78.4478,0.3731,0.2451,28243238604921.01,1,6,bad
BWn2QpgMgUfBaW7EMuji5dJT4Pbr138ZaEq17sPbg5x6,1750952764489,0.2018,81.533,-0.3142,59.7982,59.7982,0,0.3303,37187292834655.48,0.02,2,good
8BtPaBtLq2kyVgVyPYESskwJVw2ZnHGLv36jH8y1BMUa,1748899211770,0.6104,24.0119,1.9481,83.8397,83.8397,0.3394,0,12965654033653.04,0.02,2,good
GKPoQ7bvHHL1vjrqNRN4AMQBC3nKoiSvWpp85jnypump,1748919715069,1,0,0,58.6359,58.6359,0.4136,0,14507058635354.41,0,1,bad
B7V9U8abtMtHFivPh6j1No9F4gZZDSKRbZt3jZcQpump,1749654990121,1,0,0,100,100,0,0,4805648689138.27,0,1,good
CXcpesvEo6G2CRBLf4d7VqHUzj2gqHhWncaRwwTtpump,1750113769588,1,0,0,100,100,0,0,13750677181493.95,0,1,good
FgQKCTCqWwLJsM72Xqp72EyMeLDEH3y1mxsCEKqm6bFc,1750119923935,0.7996,39.8208,1.8447,98.3124,98.3124,0.0339,0.3286,23908693019759.36,0.03,3,bad
Eu6y2FMHvXjcrRDS2ntCKex2JoR8wCNQSP4HykwTpump,1747963892753,1,0,0,51.0587,51.0587,0.4894,0,6599825224001.65,0,1,good
KXXYHkiUCK3yo5JSKY7KMuLJkKfwQ3usvPDUyfrbonk,1752728510490,1,0,0,82.3891,82.3891,0.1761,0.0203,7675890104799.57,0,1,bad
ATJL85xeQGfSYixEK41wgHbrzb44wzrqNnMvB8UmeZAc,1748487185505,0.0444,99.9981,1.9434,100,100,0,0,3843613109085053000,0.02,2,bad
8ghzdvDbpwvVkuiT2ZyjEvBArxztQHUfAe3Mv1SGpump,1750035794948,2.1688,13.6106,1.8173,89.6072,89.6072,0.2914,0,66943368751787.46,0.57,35,bad
HDaqMBcJ7n9shK7sEeh8VTug7suLFp37f2SxT59Ybonk,1751904511365,4.7981,215.2149,-4.1779,19.705,19.705,0.7986,0.0919,8281826341200.54,0.02,2,good
C5mUqn7uUNuFHVB97gqujvci6Rrj9gzQocfMowLvbonk,1752530219578,6.8577,82.8331,0.7731,89.4449,89.4449,0.1251,0.0051,42381246062606.73,0.02,2,bad
6D1qwpW8v4pjrsT96yR8jWdEVEbnnFZ7Q8NaBqX8pump,1748709095374,1.9388,85.5728,0.7602,59.8667,59.8667,0.5944,0.0606,18133260486323.23,0.02,2,bad
Hw2dGNhXECkKSqByxgxbAREzZdL68WWXDMcfcrdVpump,1752182320814,1,0,0,100,100,0,0.3006,4579662130622.63,0,1,good
HtVV46CJC2GthYANcKVrNYjj369e9yFmeEfUVtkXpump,1751138515481,1,0,0,23.9914,23.9914,0.7601,0,13025457865223.95,0,1,bad
7PueQt4iZ1QdhkWvtVW8dHfnvR1gLGkFCKjDRa72pump,1748221911471,1,0,0,92.1673,92.1673,0.0783,0,10605488000255.78,0,1,bad
5ccHcu8NdBa4M4RDTXCvaN9ajPYN7BA8i8nqppjVpump,1749755342399,0.6594,2.7163,-0.2848,56.1217,56.1217,0,0,29140495190452.8,1.85,60,good
CrbFCRFT57mxJZudDPZ6J9P2YoGjvce7Tb9z2q7pump,1748303957862,1,0,0,98.4545,98.4545,0.0155,0,114813319945405.27,0,1,good
6mp999wQwAFZD2BUqwUwJf4cJbb1iGCzWSAK35iipump,1749522722026,1.0245,28.1136,1.3408,100,100,0,0.1302,7178414851173.25,0.02,2,good
8Tk8uyB93JZ9hy9uDarU8dGoeimNzz9dj9JyRCuWhTgp,1752091704879,1,0,0,100,100,0,0,14321296699746.71,0,1,good
2n5P7uuH1cCuhnMnfjnXSZmdcCkdBTfG9ADNVwQxpump,1750997179759,1,0,0,28.5432,28.5432,0.7146,0,4091967951112.12,0,1,good
H58nuSK1MTpjYMJjRQpGzpwV3TgtmCxDxTuWwssubonk,1747706663739,1,0,0,100,100,0,0,6964371332555.87,0,1,bad
EBpeC27Ap5DGbpCu8xBrX3h6dWNSXXPgr6aNvaQDbonk,1747767344870,6.7509,46.4405,0.9324,100,100,0,0,74105632517037.31,0.03,3,bad
A4W63gVia6RTxRvzPeUSmd3AH5gt3J6KekSKsVLFpump,1748355094922,1,0,0,100,100,0,0,12753423878841.5,0,1,bad
pump9vyoCDzdUpnnwWMxai4BEtRB9bjjBowKoJnFHmn,1752595167873,1,0,0,100,100,0,0,37472857958830.96,0,1,bad
J7rPKNRWNCpvHTZLevbbC49SKrEeVJ1p6ee53utiMPk5,1752765807182,1,0,0,100,100,0,0,4862529866250.68,0,1,good
3Ku4SkMsHfGv9QN54sFrbEPMub8fmp76JtYRforSbonk,1752536764803,1,0,0,100,100,0,0.0001,12387113176492.96,0,1,bad
Pei7oCpSig1x12W7ZaxUuhV7wdHnhjFRHyfEnDBbonk,1752767653535,1,0,0,100,100,0,0.9989,5884644031890.61,0,1,good
6gA3xcaKa48QKhPFhJRNirRAo6B31SwmbPGD9vjR9ray,1751138260485,1,0,0,100,100,0,0,50059654522757.54,0,1,bad
FP5zk9fS1wUJ4vGhoHeBYT9BYHxowWfQru57hLX4pump,1748034996133,1,0,0,100,100,0,0.0001,13042566413801.91,0,1,bad
CS1KkH4oYeSjJKVKwKh8FysQEedprPTVztTqQTWHpump,1751316548373,1.4527,5.7532,2.2913,87.8425,87.8425,0,0.0136,73906676415966.44,0.98,60,good
7KZYXmKJMLzef1PJnTK8Uu2LeFQ5o11HncFjhP3hpump,1749227137838,1,0,0,85.3704,85.3704,0.1463,0,8224878679809.9,0,1,bad
FhNReAp2WrW5ty94jpX6xP95vMEo4Dp8Q98LTNohrno4,1750625769782,1,0,0,100,100,0,0,10660187616328.3,0,1,good
GVqVdUvRtfBJ5MAyEbaD5hpci1X4cb58hBrdH9Ycpump,1750256323993,1.2065,30.5036,0.51,76.1411,76.1411,0.1792,0.7507,97455403437486.83,0.12,8,bad
CfVJqEkm8TzABQMxHMphNV5RN4ZGWiPp9dPE4QXFpump,1750198611137,1,0,0,99.3146,99.3146,0.0069,0,4580789232671.39,0,1,good
HbMKQGPBzaA6RNmkEQWJ6gVzYcWgmU2Qt336jEZ4bonk,1747689637912,1,0,0,46.243,46.243,0.5376,0,44484123335301.16,0,1,bad
6bFLueDpJ5oBSwUizh1tKo8znGeebNU3kSaDqtn7bonk,1750441858279,1,0,0,100,100,0,0,36155473103230.33,0,1,bad
CyXTW5EikLxrhHU7yUPbdaogLLq5JL9bo3MwhsHfpump,1752336018595,4.4548,7.3975,2.9301,89.6302,89.6302,0.4269,0,70080961000290.48,0.97,59,bad
4WRU9Ue7HTQeWbogm6Y3D9VCgeuXURrpSE29zsQUJUjA,1747932742436,1,0,0,5.2394,5.2394,0.9476,0,5334656341353.28,0,1,good
3q2ajPfCDYR9bv5sCSpM6eVCdVziTKARFzZPEZH7pump,1749675288150,1,0,0,58.6799,58.6799,0.4132,0,7526054026794.03,0,1,bad
8RexjirhkSnhT8gLx7pAYaCdEdcX9BHHFyS7UERQpump,1747941392467,1,0,0,100,100,0,0,38875653954683.16,0,1,bad
B5JscZuSAyg8P7JNJWSRLzisYdQrGrkAcFADs54nbonk,1752781886739,1,0,0,50,50,0,0,5776764161991.05,0,1,bad
9sncCrJZECcGgQGDRytDKyCwsV1wEYcxzHN9f7Fwpump,1748135406567,0.2841,18.9512,1.4622,80.1015,80.1015,0,0.4661,9971570526977.01,0.02,2,good
8keWzbLLHaP4Xy5PwHyww3MiA1vY4f8wVhMMp1cUDnCV,1748737338555,1,0,0,85.2845,85.2845,0.1472,0,37053596835132.21,0,1,bad
tosBSiSBiWAaTu9skzeXVBoa9b9h7wMdaZ4Trftbonk,1752277052435,1,0,0,0,0,0,0,5488364762942.98,0,1,good
3o7Ru18CTisZ8pG4MgsN63RiixCjF1bJ9sSMMRjZpump,1752719312485,1,0,0,100,100,0,0,8085011745310.52,0,1,good
CBY3jR5zEpUoB3T1bt22AbAGfDmyHDqMNBnQni13pump,1747941790350,1.0562,58.2426,0.1069,58.7368,58.7368,0,0.6034,12660654330856.35,0.02,2,bad
3yFG1HCLLZLaha7XxDn1dtgkPmz3er9eqkhmRwCFpump,1748701121528,18.1134,7.2131,2.4857,89.4225,89.4225,0.1407,0.0094,64033551071862.27,0.8,44,bad
6YZFtM8qf465yELnUM6H3yDDh2iCRPAUNaCzJnLnpump,1751653377073,26.2037,4.3817,-0.0959,46.9914,46.9914,0.5301,0.3413,121222597207572.94,0.98,60,good
EQdwHCCXvY7R425YiaumDBA5Aw8GvzL5JQD3RtNCbonk,1752771181589,0.0808,83.6013,-0.7351,24.4664,24.4664,0,0,10082130250481.07,0.05,4,bad
BHJipnfvxUdQmSNYsq8mh9a3FAPnZiwFs9MSd2MwozPg,1747841360072,2.5452,23.581,1.1006,60.9741,60.9741,0.0991,0.6358,39797228592039.65,0.2,13,bad
GRcBftCSrJTjdgfkkykTmPb2xKEuCeDgmCi5HPaMuQp7,1752676337607,1,0,0,28.7433,28.7433,0.7126,0,5547019832131.64,0,1,good
22tVisiN8LsxhBJMudz1w5Dw4B2sMePGXi6wDNo7cu6p,1748382751266,1.218,57.5043,1.3962,84.1818,84.1818,0.2838,0,37387626515481.76,0.02,2,bad
Ch1D8epRqaEWWqfwab36fZptwKPcqaqk8bKyoBPdMzVG,1751840669258,1,0,0,21.1525,21.1525,0.7885,0,14119727952379.99,0,1,bad
2oHh54oC8gb9Cv5tLmZpR5X5vCidKdvjcA8RoCVdFdH9,1751403697810,1.2642,37.257,1.5984,83.7528,83.7528,0.3299,0,30447980314042.86,0.05,4,good
DcTAKHBmXHtvYJ5E2JtJMAvNAow5Sg7HapnKp9vpump,1749609726667,0.813,10.6245,2.305,99.599,99.599,0.1373,0.1789,122362336802497.2,0.53,33,bad
EPVFaQJFPSGCmWs6VidE5zUL71Y3tN7sAGXUTctYbonk,1752711650404,50.7588,32.309,0.8354,97.3095,97.3095,0.0269,0,86143571275214.38,0.12,4,good
353VsgPCpxutrFtwH3qmXuK1viRGk1MMNwNGuq9dbonk,1748539699359,0.5245,76.5263,0.169,58.4081,58.4081,0.4655,0.1948,54943975979141.42,0.02,2,bad
D5Lx1L1gpZEiewZDtj1W2Kk4vCH9U2rpbqx46UbHpump,1749679670484,1,0,0,71.4408,71.4408,0.2856,0,10957828014439.55,0,1,bad
HPvSxZe452HU2kkFdVV16Ax1K8ax1aTrP9ZNB2f4vwqu,1750288146300,12.3399,0.2288,0.0192,38.0116,38.0116,0,0,47941983561517.38,1.98,38,bad
6sxEMD6jTLpdKReNhsSGVwAc4gyWDT54rbJMSA1s9wpV,1748382831973,1,0,0,92.9404,92.9404,0.0706,0,29374820629319.64,0,1,bad
3cVf7e8DRcnxqd94JsNUnb9Y77NFgg4GNTEnwg8bbonk,1751900479058,1,0,0,50,50,0,0,4971088384601.93,0,1,good
6GWAQHGnkChjyPLmxAcLNSY4iPdT2MJsPZfFp6rAA263,1750869111166,2.5393,65.9805,-1.1938,33.156,33.156,0.2716,0.3037,7993317667754.66,0.07,5,good
3afx72jX8wWCeMYjCuGbBL6AncoCK3zR2EYq3Mkbpump,1752070232242,2.7867,16.943,0.2845,59.7454,59.7454,0,0.3672,58254232620966.77,1.73,21,good
7JFZ2i121wenUndQSgf5JGkJvefoyiEgEyk3VK6Qpump,1750862545050,1,0,0,100,100,0,0,8231230616736.32,0,1,bad
CD8e8v1Sy4cmQEdybkTZsbffwzs97eKnUbXPpZ1df6jY,1751988236355,1.1764,78.8568,-0.2397,37.9916,37.9916,0,0.1194,26692433868620.27,0.12,8,bad
CLM7PVCQ6uLzvmqs8d1R4ogf1qavuqcaArgcVqacpump,1749137142051,0.473,28.6448,2.3706,100,100,0,0.1084,18935546108434.83,0.02,2,good
Hi7mVDcCdb5D8vNU2MXY1eaPKfBTNyGQAeS62pGw6FPo,1752773008733,1,0,0,100,100,0,0.0001,13877660259282.28,0,1,bad
U1PZNNRRURSG9uAaQFCxeP6ahhFbXtPf2RTWBEvpump,1749344200720,0.275,42.7439,-0.6407,53.8691,53.8691,0.7195,0,20135245667270.77,0.1,7,good
2pXaHsJaQj8hsQ4NvWc3aykHstruf3HoEdXb696qpump,1750433961885,1,0,0,100,100,0,0,5759583703981.92,0,1,good
2AUjXmroGuqgNvdo9UQytxUqtArFajXSRsK59PxXpump,1747782645730,1.0441,75.5382,-0.2807,53.7725,53.7725,0.1684,0.2748,449631979976208.5,0.07,5,bad
J6RfnTiwitdoqmbQkrzhCfMBEVdJMxK88KiTEhappump,1749301237393,1,0,0,100,100,0,0,6267198709582.05,0,1,good
3rP4sHA3j9QnGnEQncRbTorFqk69xi5JJjCiZDSkpump,1752799045069,1,0,0,24.3341,24.3341,0.7567,0.0002,6601651871011.95,0,1,good
BxRwnoxSFjy9cytZT4h3NPw57Uk1uyqVvtiNsDCjbonk,1752179476500,0.3121,116.4002,-2.5107,35.4048,35.4048,0.0357,0.0426,50328176084555.99,0.03,3,bad
J89sNR6qPjYfprfBhfZqE2TuBpnow7qGgJ2PCLi1Nxr3,1750734186065,0.1263,61.4695,1.3419,58.3924,58.3924,0.1225,0.2439,17937262691971,0.03,3,bad
8kUZRtyoro3RQE6kC6sGEL3g3kcNgPqY74Z7472nYXve,1751383572329,1,0,0,3.0428,3.0428,0.9696,0,4198339438483.4,0,1,good
HgzbuvLqX96MQBXWaCrQhV7iyFMQmtu2RDGEW3Abpump,1747841999947,1,0,0,57.2564,57.2564,0.4274,0,24843570911439.86,0,1,bad
4NEhyXDrX9tG7v3A8tQ8YMyYBz8PdvD9vhjmKJaCHvwz,1751840679908,1,0,0,100,100,0,0,6757860541324.38,0,1,bad
5AMB6BSL9RdzD8YASFc2tEyoMR1ykQPH3zTwYPU2pump,1748296319013,1,0,0,34.6454,34.6454,0.6535,0,6690644317072.62,0,1,bad
GQES2mRcYXemGnpaZ6augr9ArWcHt4EmCnnfg9Ydpump,1747949727245,10.4187,11.9687,1.5579,90.0277,90.0277,0.1491,0,52179447744005.7,0.25,10,bad
DPsWQdrq8HQEGuM2ccv5aVm3V7jYmH5fSveJ58HkAYD,1749610085110,0.2152,29.5397,4.4557,84.6604,84.6604,0.5589,0,51570607227177.89,0.02,2,good
Di6UUwof3vzJQVdoo7FrK6r4S13ZEdALwjQHB5tGpump,1748974466125,1.7614,73.1129,1.0272,82.5433,82.5433,0.1979,0,14211447428058.58,0.02,2,good
8NSe9NnByVXTRosCFpxW3QyjZaPLo9Au6foFaJ51CULT,1749062771940,0.5644,17.7352,-0.176,63.2049,63.2049,0,0.0217,19678347388585.17,0.65,40,bad
3Dadhi3z8k6qX6WCYAUzRn9St2EDV41rBVtcs78zbonk,1752693097420,0.0005,76.6663,-2.2552,0,0,0,0,4860628718505.82,0.03,3,good
8x9V5dxynckAVZddKQWSCFJ8esQSC7frxwV3CtU2bonk,1751420439839,1,0,0,0,0,0,0,4771006771652.77,0,1,good
AoGmD3eoM2ngsu3N97UhPfqfbENfM3GNLnP9E9aVkLY1,1748825674384,1,0,0,100,100,0,0,5280296433427.05,0,1,good
838ZFcWuUgo5b1r3VuzohVaCC2LiN8sJbJZGQ86bpump,1751235649433,1,0,0,97.0271,97.0271,0.0297,0,7435076870384.73,0,1,bad
8hGT64AopVqCvv8nHcFHp3DHryQRYaSmPv4J7wjpump,1750358304752,1.1336,17.1464,0.6431,84.2878,84.2878,0.1684,0,28310775091348.41,0.13,9,bad
HWiNkmeBU1GPaAD1htETnq5SDiZLJbiBi9GhbBkMpump,1749842705327,1.6679,12.6942,2.2163,89.2435,89.2435,0,0.3145,62462604706348.63,0.55,34,good
2556xFm2EJNiyQCUw984vaD5Duic7VZtpmPWY2Babonk,1748298191933,0.0618,38.5022,1.4623,100,100,0,0,73826372101106.86,0.08,6,good
MwBQByQ4eUs2mPFQ8QrokMhorz4a5KJ4RAGKnC3bonk,1750789217821,1,0,0,49.1322,49.1322,0.5087,0,14321582616378.7,0,1,bad
8NrPjADqrMoCSp1RJZWkWKvaDhEM715tdp7QYc36pump,1748899938684,1,0,0,63.5919,63.5919,0.3641,0,12507781785327.26,0,1,bad
FCX1ZzibBpAPn4VRGHNXMeGH2Sh87a4yXC7RA5c9pump,1751418088003,1,0,0,45.1361,45.1361,0.5486,0,6706015668088.78,0,1,good
CnrEqWvvjFGXwH2fkaBHNqcJGbnSrsSSb9VFq8uLbonk,1752807220237,2.6252,85.0303,1.1415,82.7307,82.7307,0.2129,0.2542,40784215625470.73,0.02,2,bad
